id_producto,clave,no_parte,nombre,modelo,id_marca,id_categoria,id_subcategoria
1386,SWTTPL030,TL-SF1016DS,Switch ,TL-SF1016DS,161,886,910
1387,SWTTPL050,TL-SF1048,Switch ,TL-SF1048,161,886,910
1388,SWTTPL120,TL-SG1005D,Switch,TL-SG1005D,161,629,143
1389,SWTTPL130,TL-SG1008D,Switch,TL-SG1008D,161,629,143
1390,SWTTPL150,TL-SG1024D,Switch,TL-SG1024D,161,886,910
1391,SWTTPL155,TL-SG1024,Switch,TL-SG1024,161,886,910
1392,SWTTPL160,TL-SG1048,Switch ,TL-SG1048,161,886,910
1393,SWTTPL200,TL-SF1008P,Switch POE,TL-SF1008P,161,886,910
1394,SWTTPL210,TL-SF1016D,Switch,TL-SF1016D,161,629,143
1395,SWTTPL250,TL-SG1016D,Switch,TL-SG1016D,161,886,910
1396,TAEPAN010,KX-TE82474X,Tarjeta de ExpansiÛn,KX-TE82474X,122,925,926
1397,TAEPAN020,KX-TE82480X,Tarjeta de ExpansiÛn,KX-TE82480X,122,925,926
1398,TAEPAN030,KX-TE82483X,Tarjeta de ExpansiÛn,KX-TE82483X,122,925,926
1399,TAEPAN040,KX-TE82494X,Tarjeta de TelefonÌa,KX-TE82494X,122,925,926
1400,TAEPAN100,KX-TDA0172XJ,Tarjeta de ExpansiÛn,DLC16,122,925,926
1401,TAEPAN110,KX-TDA1176DX,Tarjeta de ExpansiÛn,MCSLC 16,122,925,926
1402,TAEPAN120,KX-TDA1178DX,Tarjeta de ExpansiÛn,MCSLC 24,122,925,926
1403,TAEPAN140,KX-TE82461X,Tarjeta para Portero,KX-TE82461X,122,925,926
1404,TAEPAN150,KX-T7765X,Frente de Portero,KX-T7765X,122,925,926
1405,TAEPAN160,KX-TDA191XJ,Tarjeta de Mensajes,KX-TDA191XJ,122,925,926
1406,TAEPAN170,KX-TE82491X,Tarjeta de ExpansiÛn,KX-TE82491X,122,925,926
1407,TAEPAN180,KX-TE82492X,Tarjeta de Mensajes,KX-TE82492X,122,925,926
1408,TARITL005,158220,Tarjetas PCI,158220,102,618,650
1409,TARITL040,522328,Tarjeta de Red,522328,85,925,926
1410,TARITL055,154109,Adaptador USB,154109,102,610,652
1411,TARITL175,158251,ACCESORIOS,158251,102,630,705
1412,TARITL220,171557,Tarjeta de Interfaz USB,171557,102,925,926
1413,TARITL225,158152,Tarjetas PCI Express,158152,102,618,651
1414,TARITL310,175586,Tarjetas PCI,175586,102,618,651
1415,TARITL405,158213,Tarjetas PCI,158213,102,618,651
1416,TARLNK430,WET610N,Adaptador Inal·mbrico,WET610N,99,630,706
1417,TARTND020,W311M,Tarjeta de Red Inal·mbrica,W311M,156,630,1036
1418,TARTND040,W311MI,Tarjeta de Red,W311MI ,156,630,1036
1419,TARTPL100,TL-WN821N,Adaptador USB ,TL-WN821N,161,630,706
1420,TARTPL180,TL-WN781ND,Tarjeta de Red PCI Express ,TL-WN781ND,161,630,1036
1421,TARTPL200,TL-WN722N,Adaptador USB,TL-WN722N,161,630,706
1422,TARTPL230,TG-3468,Tarjeta de Red PCI Express,TG-3468,161,630,1036
1423,TARTPL320,TL-WN822N,Adaptador USB,TL-WN822N,161,630,706
1424,TARTPL340,TL-WN881ND,Tarjeta de Red PCI Express,TL-WN881ND,161,630,1036
1425,TARTPL370,TL-WN725N,Adaptador USB Nano,TL-WN725N,161,630,706
1426,TARTPL380,TL-WN823N,Adaptador Mini USB,TL-WN823N,161,630,1017
1427,TARTPL410,TL-WN8200ND,Adaptador USB,TL-WN8200ND,161,630,706
1428,TARTRL010,SNMPWEBCARD,Tarjeta Interna,SNMPWEBCARD,164,766,771
1429,TARTRL040,2-9USTAND,Estand,2-9USTAND,164,127,809
1430,TECITL110,176354,Teclado,176354,102,610,157
1431,TECLOG250,920-004422,Teclado,K120,101,610,157
1432,TECLOG260,920-004424,Teclado,K230,101,610,157
1433,TECLOG270,920-004426,Teclado,K270,101,610,157
1434,TECMSF190,ANB-00004,Teclado,WIRED KEYBOARD 600,104,610,157
1435,TECMST820,EL-993384,Teclado,EL-993384,125,610,157
1436,TECMST830,EL-993391,Kit de Teclado y Mouse,EASY LINE,214,610,517
1437,TELLNK170,SPA504G,TelÈfono IP,SPA504G,36,929,161
1438,TELLNK190,SPA502G,TelÈfono IP,SPA502G,36,929,161
1439,TELLNK220,SPA509G,TelÈfono IP,SPA509G,36,929,161
1440,TELLNK230,SPA301-G1,TelÈfono IP,SPA301-G1,36,929,161
1441,TELPAN050,KX-TS550MEW,TelÈfono AnalÛgico,KX-TS550MEW,122,929,159
1442,TELPAN055,KX-TS550MEB,TelÈfono AnalÛgico,KX-TS550MEB,122,929,159
1443,TELPAN060,KX-AT7730X,TelÈfono HÌbrido,KX-AT7730X,122,929,160
1444,TELPAN065,KX-AT7730X-B,TelÈfono An·logo,KX-AT7730X-B,122,929,159
1445,TELPAN080,KX-TS500MEW,TelÈfono AnalÛgico,KX-TS500MEW,122,929,159
1446,TELPAN085,KX-TS500MEB,TelÈfono AnalÛgico,KX-TS500MEB,122,929,159
1447,TELPAN090,KX-TG4111MEB,TelÈfono inal·mbrico,KX-TG4111MEB,122,929,930
1448,TELPAN095,KX-TG4112MEB,TelÈfono inal·mbrico,KX-TG4112MEB,122,929,930
1449,TELPAN100,KX-TG1711MEB,TelÈfono inal·mbrico,KX-TG1711MEB,122,929,930
1450,TELPAN105,KX-TG1712MEB,TelÈfono inal·mbrico,KX-TG1712MEB,122,929,930
1451,TELPAN120,KX-TS108MEW,TelÈfono,KX-TS108MEW,122,929,159
1452,TELPAN130,KX-T7703X,TelÈfono AnalÛgico,KX-T7703X,122,929,159
1453,TELPAN140,KX-T7705X,TelÈfono AnalÛgico,KX-T7705X,122,929,159
1454,TELPAN145,KX-T7705X-B,TelÈfono AnalÛgico,KX-T7705X-B,122,929,159
1455,TELPAN150,KX-T7716X,TelÈfono AnalÛgico,KX-T7716X,122,929,159
1456,TELPAN190,KX-T7750X,TelÈfono HÌbrido,KX-T7750X,122,929,160
1457,TONCNN020,6812A001AA,TÛner,L50,32,5,165
1458,TONCNN110,2785B000AA,TÛner,GPR-35,32,5,165
1459,TONCNN120,7833A001AA,TÛner,S35,32,5,165
1460,TONCNN130,3500B001AA,TÛner,128,32,5,165
1461,TONEPS020,S050167,TÛner,S050167,62,5,165
1462,TONLXM010,24018SL,TÛner,24018SL,97,5,165
1463,TONLXM040,18S0090,TÛner,18S0090,97,5,165
1464,TONLXM1130,E250A11L,TÛner,E250A11L,97,5,165
1465,TONLXM1180,12A4715,TÛner,12A4715,97,5,165
1466,TONLXM1190,E352H11L,TÛner,E352H11L,97,5,165
1467,TONLXM1200,E450H11L,TÛner,E450H11L,97,5,165
1468,TONLXM1210,E250X22G,Fotoconductor,E250X22G,97,604,623
1469,TONLXM1220,12026XW,Fotoconductor,12026XW,97,604,623
1470,TONLXM1250,C544X1KG,TÛner,C544X1KG,97,5,165
1471,TONLXM1270,X850H21G,TÛner,X850H21G,97,5,165
1472,TONLXM1340,E260A11L,TÛner,E260A11L,97,5,165
1473,TONLXM1360,W84030H,Fotoconductor,-,97,604,623
1474,TONLXM1380,C544X1CG,TÛner,C544X1CG,97,5,165
1475,TONLXM1390,C544X1MG,TÛner,C544X1MG,97,5,165
1476,TONLXM1400,E360H11L,TÛner,E360H11L,97,5,165
1477,TONLXM1410,C544X1YG,TÛner,C544X1YG,97,5,165
1478,TONLXM1530,C7720MX,TÛner,C7720MX,97,5,165
1479,TONLXM1540,C7720YX,TÛner,C7720YX,97,5,165
1480,TONLXM1550,C7720KX,TÛner,C7720KX,97,5,165
1481,TONLXM1810,C53030X,Fotorevelador,C53030X,97,604,623
1482,TONLXM1840,12N0773,Fotorevelador,-,97,604,623
1483,TONLXM1940,C780H1CG,TÛner,C780H1CG,97,5,165
1484,TONLXM1960,C780H1MG,TÛner,C780H1MG,97,5,165
1485,TONLXM1970,C780H1YG,TÛner,C780H1YG,97,5,165
1486,TONLXM1990,X651A11L,TÛner,-,97,5,165
1487,TONLXM2020,C540H1KG,TÛner,C540H1KG,97,5,165
1488,TONLXM2030,C540H1CG,TÛner,C540H1CG,97,5,165
1489,TONLXM2040,C540H1YG,TÛner,C540H1YG,97,5,165
1490,TONLXM2050,C540H1MG,TÛner,C540H1MG,97,5,165
1491,TONLXM2060,C540A1CG,TÛner,C540A1CG,97,5,165
1492,TONLXM2070,C540A1MG,TÛner,C540A1MG,97,5,165
1493,TONLXM2080,C540A1YG,TÛner,C540A1YG,97,5,165
1494,TONLXM2090,C540A1KG,TÛner,C540A1KG,97,5,165
1495,TONLXM2100,X264A11G,TÛner,X264A11G,97,5,165
1496,TONLXM2110,X264H11G,TÛner,X264H11G,97,5,165
1497,TONLXM2120,E260X22G,Fotoconductor,-,97,604,623
1498,TONLXM2130,X463A11G,TÛner,X463A11G,97,5,165
1499,TONLXM2140,X463H11G,TÛner,X463H11G,97,5,165
1500,TONLXM2150,T650A11L,TÛner,T650A11L,97,5,165
1501,TONLXM2160,T650H11L,TÛner,T650H11L,97,5,165
1502,TONLXM270,20K0500,TÛner,20K0500,97,5,165
1503,TONLXM3000,C540X35G,TÛner,C540X35G,97,5,165
1504,TONLXM3010,X203A11G,TÛner,X203A11G,97,5,165
1505,TONLXM3020,C734A1KG,TÛner,C734A1KG,97,5,165
1506,TONLXM3060,C734X20G,Fotoconductor,-,97,604,623
1507,TONLXM3080,X651H11L,TÛner,X651H11L,97,5,165
1508,TONLXM330,20K1401,TÛner,20K1401,97,5,165
1509,TONLXM360,34018HL,TÛner,34018HL,97,5,165
1510,TONLXM370,64018HL,TÛner,64018HL,97,5,165
1511,TONLXM380,64018SL,TÛner,64018SL,97,5,165
1512,TONLXM460,C500S2CG,TÛner,C500S2CG,97,5,165
1513,TONLXM470,C500S2KG,TÛner,C500S2KG,97,5,165
1514,TONLXM510,C5220KS,TÛner,C5220KS,97,5,165
1515,TONLXM520,C5220MS,TÛner,C5220MS,97,5,165
1516,TONLXM530,C5220YS,TÛner,C5220YS,97,5,165
1517,TONLXM580,C7700CS,TÛner,C7700CS,97,5,165
1518,TONLXM660,X340A11G,TÛner,X340A11G,97,5,165
1519,TONLXM910,12A6835,TÛner,12A6835,97,5,165
1520,TONLXM940,12A7400,TÛner,12A7400,97,5,165
1521,TONLXM970,12A7460,TÛner,12A7460,97,5,165
1522,TONLXM980,12A7462,TÛner,12A7462,97,5,165
1523,TONLXM990,12A7465,TÛner,12A7465,97,5,165
1524,VENITL040,700320,Ventilador,700320,102,3,169
1525,VENITL280,700955,Ventilador,700955,102,3,169
1526,ACCHHP280,53-53235-N-3,Cable de Datos,Usb Coiled Cable 5353235N3,76,636,734
1527,ACCHHP290,57-57201-N-3,Cable de Datos,-,76,636,734
1528,ACCITL2155,151269,Switch,151269,102,629,143
1529,ACCITL2165,151252,Cable KVM,151252,102,677,686
1530,ACCITL2175,101622,Adaptador de Corriente,101622,102,617,1025
1531,ACCITL2185,101653,Lector de Memoria,101653,102,3,97
1532,CABITL1780,336758,Cable de Red,336758,85,677,683
1533,CAMMSF200,T4H-00002,C·mara Web,Lifecam HD-3000,104,610,800
1534,CARCNN1510,6384B009,Tanque de Tinta,CLI-42,32,5,53
1535,CARCNN1520,6385B009AA,Tanque de Tinta,CLI-42,32,5,53
1536,CARCNN1530,6386B009AA,Tanque de Tinta,CLI-42,32,5,53
1537,CARCNN1540,6387B009AA,Tanque de Tinta,CLI-42,32,5,53
1538,CARCNN1550,6388B009AA,Tanque de Tinta,CLI-42,32,5,53
1539,CARCNN1560,6389B009AA,Tanque de Tinta,CLI-42,32,5,53
1540,CARCNN1570,6390B009AA,Tanque de Tinta,CLI-42,32,5,53
1541,CARCNN1580,6391B009AA,Tanque de Tinta,CLI-42,32,5,53
1542,CARCNN1590,6500B001AA,Cartucho,PGI-150 PGBK,32,5,53
1543,CARCNN1600,6528B001AA,Cartucho,CLI-151 BK,32,5,53
1544,CARCNN1610,6529B001AA,Cartucho,CLI-151 C,32,5,53
1545,CARCNN1620,6530B001AA,Cartucho,CLI-151 M,32,5,53
1546,CARCNN1630,6531B001AA,Cartucho,CLI-151 Y,32,5,53
1547,CARCNN1640,6532B001AA,Cartucho,CLI-151 GY,32,5,53
1548,LCTSYM550,CS3070-SR10007WW,LECTOR CODIGO DE BARRAS INALAMBRICO,CS3070,176,634,96
1549,SOFKPK3140,KL4863XAKDS,Antivirus,KESB SELECT *PRECIO POR LICENCIA*,88,883,884
1550,SOFKPK3150,KL4863XAKTS,Antivirus,KESB SELECT *PRECIO POR LICENCIA*,88,883,884
1551,SOFKPK3160,KL4863XAMFS,Antivirus,KESB SELECT *PRECIO POR LICENCIA*,88,883,884
1552,SOFKPK3170,KL4863XAMDS,Antivirus,KESB SELECT *PRECIO POR LICENCIA*,88,883,884
1553,SOFKPK3180,KL4863XAMTS,Antivirus,KESB SELECT *PRECIO POR LICENCIA*,88,883,884
1554,SOFKPK3190,KL4863XANFS,Antivirus,KESB SELECT *PRECIO POR LICENCIA*,88,883,884
1555,SOFKPK3200,KL4863XANDS,Antivirus,KESB SELECT *PRECIO POR LICENCIA*,88,883,884
1556,SOFKPK3210,KL4863XANTS,Antivirus,KESB SELECT *PRECIO POR LICENCIA*,88,883,884
1557,SOFKPK3220,KL4863XAPFS,Antivirus,KESB SELECT *PRECIO POR LICENCIA*,88,883,884
1558,SOFKPK3230,KL4863XAPDS,Antivirus,KESB SELECT *PRECIO POR LICENCIA*,88,883,884
1559,SOFKPK3240,KL4863XAPTS,Antivirus,KESB SELECT *PRECIO POR LICENCIA*,88,847,908
1560,SOFKPK3250,KL4863XAQFS,Antivirus,KESB SELECT *PRECIO POR LICENCIA*,88,883,884
1561,SOFKPK3260,KL4863XAQDS,Antivirus,KESB SELECT *PRECIO POR LICENCIA*,88,883,884
1562,SOFKPK3270,KL4863XAQTS,Antivirus,KESB SELECT *PRECIO POR LICENCIA*,88,883,884
1563,SOFKPK3280,KL4863XARFS,Antivirus,KESB SELECT *PRECIO POR LICENCIA*,88,883,884
1564,SOFKPK3290,KL4863XARDS,Antivirus,KESB SELECT *PRECIO POR LICENCIA*,88,883,884
1565,SOFKPK3300,KL4863XARTS,Antivirus,KESB SELECT *PRECIO POR LICENCIA*,88,883,884
1566,SOFKPK3670,KL4867XAKFS,Antivirus,KESB ADVANCED *PRECIO POR LICENCIA*,88,883,884
1567,SOFKPK3680,KL4867XAKDS,Antivirus,KESB ADVANCED *PRECIO POR LICENCIA*,88,883,884
1568,SOFKPK3690,KL4867XAKTS,Antivirus,KESB ADVANCED *PRECIO POR LICENCIA*,88,883,884
1569,SOFKPK3700,KL4867XAMFS,Antivirus,KESB ADVANCED *PRECIO POR LICENCIA*,88,883,884
1570,SOFKPK3710,KL4867XAMDS,Antivirus,KESB ADVANCED *PRECIO POR LICENCIA*,88,883,884
1571,SOFKPK3720,KL4867XAMTS,Antivirus,KESB ADVANCED *PRECIO POR LICENCIA*,88,883,884
1572,SOFKPK3730,KL4867XANFS,Antivirus,KESB ADVANCED,88,883,884
1573,SOFKPK3740,KL4867XANDS,Antivirus,KESB ADVANCED *PRECIO POR LICENCIA*,88,883,884
1574,SOFKPK3750,KL4867XANTS,Antivirus,KESB ADVANCED *PRECIO POR LICENCIA*,88,883,884
1575,SOFKPK3760,KL4867XAPFS,Antivirus,KESB ADVANCED *PRECIO POR LICENCIA*,88,883,884
1576,SOFKPK3770,KL4867XAPDS,Antivirus,KESB ADVANCED *PRECIO POR LICENCIA*,88,883,884
1577,SOFKPK3780,KL4867XAPTS,Antivirus,KESB ADVANCED *PRECIO POR LICENCIA*,88,883,884
1578,SOFKPK3790,KL4867XAQFS,Antivirus,KESB ADVANCED *PRECIO POR LICENCIA*,88,883,884
1579,SOFKPK3800,KL4867XAQDS,Antivirus,KESB ADVANCED *PRECIO POR LICENCIA*,88,883,884
1580,SOFKPK3810,KL4867XAQTS,Antivirus,KESB ADVANCED *PRECIO POR LICENCIA*,88,883,884
1581,SOFKPK3820,KL4867XARFS,Antivirus,KESB ADVANCED *PRECIO POR LICENCIA*,88,847,908
1582,SOFKPK3830,KL4867XARDS,Antivirus,KESB ADVANCED *PRECIO POR LICENCIA*,88,883,884
1583,SOFKPK3840,KL4867XARTS,Antivirus,KESB ADVANCED *PRECIO POR LICENCIA*,88,883,884
1584,SOFKPK4210,KL4869XAKFS,Antivirus,KESB TOTAL *PRECIO POR LICENCIA*,88,883,884
1585,SOFKPK4220,KL4869XAKDS,Antivirus,KESB TOTAL *PRECIO POR LICENCIA*,88,883,884
1586,SOFKPK4230,KL4869XAKTS,Antivirus,KESB TOTAL *PRECIO POR LICENCIA*,88,883,884
1587,SOFKPK4240,KL4869XAMFS,Antivirus,KESB TOTAL *PRECIO POR LICENCIA*,88,883,884
1588,SOFKPK4250,KL4869XAMDS,Antivirus,KESB TOTAL *PRECIO POR LICENCIA*,88,883,884
1589,SOFKPK4260,KL4869XAMTS,Antivirus,KESB TOTAL *PRECIO POR LICENCIA*,88,883,884
1590,SOFKPK4270,KL4869XANFS,Antivirus,KESB TOTAL *PRECIO POR LICENCIA*,88,883,884
1591,SOFKPK4280,KL4869XANDS,Antivirus,KESB TOTAL *PRECIO POR LICENCIA*,88,883,884
1592,SOFKPK4290,KL4869XANTS,Antivirus,KESB TOTAL *PRECIO POR LICENCIA*,88,883,884
1593,SOFKPK4300,KL4869XAPFS,Antivirus,KESB TOTAL *PRECIO POR LICENCIA*,88,883,884
1594,SOFKPK4310,KL4869XAPDS,Antivirus,KESB TOTAL *PRECIO POR LICENCIA*,88,883,884
1595,SOFKPK4320,KL4869XAPTS,Antivirus,KESB TOTAL *PRECIO POR LICENCIA*,88,883,884
1596,SOFKPK4330,KL4869XAQFS,Antivirus,KESB TOTAL *PRECIO POR LICENCIA*,88,883,884
1597,SOFKPK4340,KL4869XAQDS,Antivirus,KESB TOTAL *PRECIO POR LICENCIA*,88,883,884
1598,SOFKPK4350,KL4869XAQTS,Antivirus,KESB TOTAL *PRECIO POR LICENCIA*,88,883,884
1599,SOFKPK4360,KL4869DARFS,Antivirus,KESB TOTAL *PRECIO POR LICENCIA*,88,883,884
1600,SOFKPK4370,KL4869XARDS,Antivirus,KESB TOTAL *PRECIO POR LICENCIA*,88,883,884
1601,SOFKPK4380,KL4869XARTS,Antivirus,KESB TOTAL *PRECIO POR LICENCIA*,88,883,884
1602,ACCBBY010,HDW-39228-001,Funda,HDW-39228-001,28,627,1034
1603,ACCCDM1060,66496615,Cable FTP,66496615,39,677,552
1604,ACCCDM1110,66444515,Cable FTP,66444515,39,677,552
1605,ACCCDM1130,630357,CordÛn plano,630357,39,876,801
1606,ACCITL1915,130349,Gabinete para Disco Duro,-,102,609,606
1607,ACCNCB010,NA-013,Adaptador de Corriente,NA-013,195,617,1025
1608,ACCNSY135,NORTH109-BKL,Organizador Horizontal,NORTH109-BKL,114,796,699
1609,ACCNSY180,NORTH509-BKL,Charola,NORTH509-BKL,114,796,699
1610,ACCNSY190,NORTH119-BKL,Organizador Vertical,NORTH119-BKL,114,796,699
1611,ACCOVL330,OTAC-E72,Adaptador para Computadora NETBOOK, 19V/2.1AH,119,617,1025
1612,ACCPAN080,AD-150,Software,AD-150,196,876,801
1613,ACCPTS150,M22,Amplificador Vista,M22,127,627,977
1614,ACCPTS190,SP11,Diadema,-,127,937,944
1615,ACCRED090,PLUG-4G,Plug RJ11,PLUG-4G,69,925,926
1616,ACCSPM110,RRC-201B,Cinta,RRC-201B,194,5,55
1617,ACCTCH1960,PLUG-MOTV8,Cargador,PLUG-MOTV8,178,627,770
1618,ACCTCH1980,A/C-MOTV8,Cargador,A/C-MOTV8,178,627,770
1619,ACCZBR420,90100,KIT DE ACCESORIOS ROLL HOLDER,90100,176,635,58
1620,BATOVL260,OTT5323,Bateria color negro 6 Celdas,para Toshiba Satellite M300 M305 L515D,119,617,1030
1621,BOCNCB010,NA-020A,Diadema,-,195,627,672
1622,BOCNCB020,NA-020R,Diadema,-,195,627,672
1623,BOCNCB030,NA-020N,Diadema,-,195,627,672
1624,CABPAN010,KX-A228XJ,Cable de EnergÌa,KX-A228XJ,122,925,926
1625,CARXRX2710,006R01573,TÛner,006R01573,175,5,165
1626,CARXRX2820,013R00670,Tambor,013R00670,175,5,125
1627,CARXRX3770,006R01160,TÛner,006R01160,175,5,165
1628,CARXRX4730,013R00591,Tambor,013R00591,175,5,125
1629,CARXRX4820,106R01523,TÛner,106R01523,175,5,165
1630,CARXRX4880,108R00973,Unidad de Imagen,108R00973,175,5,125
1631,CARXRX4950,106R02606,TÛner,106R02606,175,5,165
1632,CARXRX4960,106R02607,TÛner,106R02607,175,5,165
1633,CARXRX4970,106R02608,TÛner,106R02608,175,5,165
1634,CARXRX4980,106R02609,TÛner,106R02609,175,5,165
1635,CARXRX4990,106R02610,TÛner,106R02610,175,5,165
1636,CARXRX5000,106R02611,TÛner,106R02611,175,5,165
1637,CARXRX5010,106R02612,TÛner,106R02612,175,5,165
1638,CARZBR480,800012-445,CINTA 4 PANELES DE COLOR,ISERIES,176,635,58
1639,CARZBR490,800012-480,CINTA 5 PANELES DE COLOR,ISERIES,176,635,58
1640,CARZBR500,800012-601,FILM DE IMPRESION ,ISERIES,176,635,58
1641,CARZBR510,800084-918,CINTA LAMINADO TRANSPARENTE REVERSO,ZXP8,176,635,58
1642,CARZBR520,800084-914,CINTA LAMINADO TRANSPARENTE FRENTE,ZXP8,176,635,58
1643,GABNSY040,OMAX103-BKT,Gabinete de Piso,-,114,796,700
1644,IMPLXM1450,28D0550,Impresora Multifuncional,CX410,97,621,793
1645,IMPLXM1460,35S5701,Impresora Multifuncional,MX410DE,97,621,793
1646,LCTMTR1160,1910IER-3USB,Lector de CÛdigo de Barras,GRANIT 1910ER,76,634,96
1647,LCTMTR1170,1911IER-3USB-5,Lector de CÛdigo de Barras,1911i,76,634,96
1648,PANSCR040,MSC-244,Pantalla de ProyecciÛn,MSC-244,474,625,116
1649,PANSCR050,MSC-305,Pantalla de ProyecciÛn,MSC-305,474,625,116
1650,PANSCR060,MST-152,Pantalla de ProyecciÛn,MST152,474,625,116
1651,PANSCR070,MST213,Pantalla de ProyecciÛn,MST213,474,625,116
1652,PANSCR080,MST-244,Pantalla de ProyecciÛn,MST-244,474,625,116
1653,PANSCR090,MSE-152,Pantalla de ProyecciÛn,MSE-152,474,625,116
1654,PANSCR100,MSE-178,Pantalla de ProyecciÛn,MSE-178,474,625,116
1655,PANSCR110,MSE-213,Pantalla de ProyecciÛn,MSE-213,474,625,116
1656,PANSCR120,MSE-244,Pantalla de ProyecciÛn,MSE244,474,625,116
1657,PANSCR130,MSE-183,Pantalla de ProyecciÛn,MSE-183,474,625,116
1658,PANSCR140,MSE-305,Pantalla de ProyecciÛn,MSE-305,474,625,116
1659,PANSCR150,MSE-365,Pantalla de ProyecciÛn,MSE-365,474,625,116
1660,PANSCR160,MSF-163,Pantalla de ProyecciÛn,MSF-163,474,625,116
1661,SCAKDK200,1960988,Esc·ner,ScanMate i940,93,9,66
1662,CAREPS3630,S015621,Cinta,S015621,62,5,55
1663,CAREPS4450,S015631,Cinta,S015631,62,5,55
1664,BATFZA020,FUB-1270,BaterÌa para No Break,FUB-1270,390,743,769
1665,REGFZA030,FVR-2201M,Regulador,FVR-2201M,390,127,810
1666,NBKFZA070,FX-2200LCD,No-Break,FX-2200LCD,390,127,809
1667,SUPFZA010,FVP-1201B,Supresor,Zion-2K,390,642,763
1668,SUPFZA020,FVP-1201N,Supresor,Zion-2K10,390,642,763
1669,SUPFZA040,RSO-08T,Supresor,RSO-08T,390,642,763
1670,BATFZA010,FUB-1245,BaterÌa para No Break,FUB-1245,390,743,769
1671,REGFZA020,FVR-1211M,Regulador,FVR-1211M,390,127,810
1672,NBKKBZ220,00-4225-9,No-Break,10012 USB/R,92,127,809
1673,NBKKBZ230,00-4226-7,No-Break,15012 USB/RN,92,127,809
1674,NBKKBZ270,00-4232-5,No-Break,10015 OL USB/R On Line Doble ConversiÛn,92,127,809
1675,NBKKBZ290,00-4227-5,No-Break,20018 USB/R,92,127,809
1676,NBKKBZ300,00-4228-3,No-Break,30018 USB/R,92,127,809
1677,KITNTS2060,SR-MOD-HUELLA-DP,Modulo de huella DP,Para Soft Restaurant USB,109,873,875
1678,ACCBRT130,BU300CL,Unidad de CinturÛn,BU300CL,30,604,320
1679,ACCBRT140,DR720,Tambor,DR720,30,5,125
1680,ACCCDM1150,66777635,Cable F/UTP,66777635,39,677,552
1681,ACCCDM1200,CAT5E-AZUL,Cable UTP,CAT5E-AZUL,173,677,552
1682,ACCCDM1210,CAT5E-GRIS,Cable UTP,CAT5E-GRIS,173,677,552
1683,ACCETI340,10010028,Etiqueta tÈrmica,Z-Perform 2000D,176,636,67
1684,ACCITL2205,423830,Soporte para TV,423830,102,627,142
1685,ACCITL2940,151245,Cable KVM,151245,102,677,686
1686,ACCMST2540,EL-993735,Bases para PCs,EL-993735,214,610,799
1687,ACCMST2920,PC-332060,Base para iPad,PC-332060,125,520,1001
1688,ACCMST2960,PC-332244,Protector de Pantalla,PC-332244,125,617,1023
1689,ACCMST3240,PC-101444,Cable para carga,-,125,677,693
1690,ACCMTD050,4365,Soporte para Proyector,4365,474,627,142
1691,ACCMTD060,B12,Soporte para Proyector,CM1020B,474,627,142
1692,ACCNSY200,NORTH719-BKL,Bracket de Pared,NORTH719-BKL,114,796,615
1693,ACCNSY210,NORTH513-BKL,Charola,NORTH513-BKL,114,796,699
1694,ACCNSY230,NORTH722-NT,Kit de Tierra,NORTH722-NT,114,796,699
1695,ACCOVL350,OTAC-E73,Adaptador para Computadora Portatil,19V/4.74AH,119,617,1025
1696,ACCPAN090,AD-32,Sistema Tarificador TelefÛnico,AD-32,196,925,926
1697,ACCRED100,APTUS COM G3,Fuente de Respaldo,APTUS COM G3,154,925,926
1698,ACCSYM260,21-118517-01R,KIT DE MONTAJE,21-118517-01R,176,636,739
1699,ACCSYM270,PWR-WUA24V15W0WW,FUENTE DE PODER P/MK500 ,PWR-WUA24V15W0WW,176,636,740
1700,ACCSYM280,CN-000803-04,ADAPTADOR CORRIENTE KIOSKO,CN-000803-04,176,636,734
1701,ACCZBR370,P1031031,PRINT SERVER EXTERNO,P1031031,176,630,1018
1702,ACCZBR460,104523-210,TARJETAS DE PVC,104523-210,176,635,58
1703,ACPTPL150,TL-WA850RE,Expansor de rango,TL-WA850RE,161,629,702
1704,BATOVL350,OTH5059L,Bateria color negro 6 celdas,para HP Mini 110,119,617,1030
1705,BATOVL490,OTR4551,Bateria color Negro 6 Celdas,para Acer AS5742,119,617,1030
1706,BATOVL560,OTH110,Bateria color negro 6 celdas,para HP Mini 110-3000 ,119,617,1030
1707,BATSBA010,-,BaterÌa para No Break,-,244,743,769
1708,BUZPAN010,KX-TVM50BX,Correo de Voz,KX-TVM50BX,122,934,935
1709,CABITL2230,320788,Cable de Red,320788,85,677,683
1710,CABITL535,342049,Cable de Red,342049,85,677,683
1711,CABITL740,319874,Cable de Red,319874,85,677,683
1712,CABPAN020,KX-A227X,Cable BaterÌa de Respaldo,KX-A227X,122,925,926
1713,CAMMSF190,5WH-00002,C·mara Web,LifeCam Studio,104,610,800
1714,CARBRT1720,DR310CL,Tambor,DR310CL,30,5,125
1715,CARXRX3720,006R01517,TÛner,006R01517,175,5,165
1716,CARXRX3730,006R01518,TÛner,006R01518,175,5,165
1717,CARXRX3740,006R01519,TÛner,006R01519,175,5,165
1718,CARZBR570,800011-140,CINTA 5 PANELES DE COLOR,ZXP1,176,635,58
1719,CARZBR580,800011-101,CINTA NEGRA,ZXP1,176,635,58
1720,CDRASS040,DRW-24F1ST,Quemador de DVD,DRW-24F1ST,20,3,648
